record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
chronic_corneal_disorders,Chronic Corneal Disorders Clinical Dataset,tabular,tabular,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/mcwv6thk8m/1,primary_quantity_resolved,332,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/mcwv6thk8m/1,1,0,"[{""count"": 332, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/mcwv6thk8m/1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
coph100,COph100: Comprehensive Infant Fundus Image Registration Dataset (RIDIRP),fundus,fundus,0.3.0,2026-07-25,2026-08-01,https://doi.org/10.6084/m9.figshare.27061084.v1,primary_quantity_resolved,491,image_pairs,Registered infant fundus pairs,exact,official_source_description,https://doi.org/10.6084/m9.figshare.27061084.v1,3,2,"[{""count"": 491, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.27061084.v1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Registered infant fundus pairs"", ""unit"": ""image_pairs""}, {""count"": 982, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.27061084.v1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Images participating in 491 pairs"", ""unit"": ""images""}, {""count"": 100, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.27061084.v1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Source-described infant eyes"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corn1500,CORN-1500: Corneal Nerve Tortuosity Grading,confocal,confocal,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/5880419,primary_quantity_resolved,1500,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/5880419,1,0,"[{""count"": 1500, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/5880419"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corn_collection,CORN: Corneal Confocal Microscope Dataset Collection,confocal,confocal,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/19689814,primary_quantity_resolved,12931,images,Sum of six source-described CORN subsets,exact,derived_from_reported_components,https://zenodo.org/records/19689814,1,0,"[{""count"": 12931, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://zenodo.org/records/19689814"", ""exactness"": ""exact"", ""notes"": ""Includes the separately cataloged CORN1500 and CORN-Pro components and must not be added as an independent cohort total."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Sum of six source-described CORN subsets"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corn_pro,CORN Pro: Corneal Nerve Confocal Microscopy Dataset,confocal,confocal,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/14263883,primary_quantity_resolved,1120,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/14263883,1,0,"[{""count"": 1120, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/14263883"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corneal_curvature_fundus,Corneal Curvature Prediction Using Fundus Photography,fundus,fundus,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/bc2jfr7dv9/1,primary_quantity_resolved,150,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/bc2jfr7dv9/1,1,0,"[{""count"": 150, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/bc2jfr7dv9/1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corneal_epithelium_confocal,Keratoconus Corneal Epithelium Confocal Fluorescence Dataset,confocal,confocal,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/n3gky25brh/2,primary_quantity_resolved,7,participants,Keratoconus patients with both-eye measurements,exact,official_source_description,https://data.mendeley.com/datasets/n3gky25brh/2,1,0,"[{""count"": 7, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/n3gky25brh/2"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Keratoconus patients with both-eye measurements"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corneal_parameters_kc,Corneal Parameters Keratoconus Study,tabular,tabular,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/3nz4fkwn3y/1,primary_quantity_resolved,77,records,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/3nz4fkwn3y/1,1,0,"[{""count"": 77, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/3nz4fkwn3y/1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""records""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
corneal_tomography_iol,Multi-Parameter Corneal Tomography Dataset for IOL Selection,tabular,tabular,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/wddj7bh9p9/1,primary_quantity_resolved,61,eyes,One structured row per eye,exact,official_source_description,https://data.mendeley.com/datasets/wddj7bh9p9/1,1,0,"[{""count"": 61, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/wddj7bh9p9/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""One structured row per eye"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
cornorb,CornOrb: Orbscan Corneal Topography and Clinical Annotations,corneal_topography,corneal_topography,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/20542091,primary_quantity_resolved,1454,eyes,Rows in the current clinical-data table,exact,current_deposit_table,https://zenodo.org/records/20542091,1,0,"[{""count"": 1454, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://zenodo.org/records/20542091"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Rows in the current clinical-data table"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
csc_fundus_segmentation,Central Serous Chorioretinopathy Fundus Segmentation Dataset,fundus,fundus,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/4k64fwnp4k/5,primary_quantity_resolved,287,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/4k64fwnp4k/5,1,0,"[{""count"": 287, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/4k64fwnp4k/5"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
csdi,CSDI: Cataract Severity Diagnostic Image Dataset,fundus,fundus|text,0.3.0,2026-07-25,2026-08-01,https://huggingface.co/datasets/RainyNight/CSDI,primary_quantity_resolved,187,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://huggingface.co/datasets/RainyNight/CSDI,1,0,"[{""count"": 187, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://huggingface.co/datasets/RainyNight/CSDI"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
data_oct_fundus_glaucoma,Data on OCT and Fundus Images,multimodal,fundus|oct,0.3.0,2026-07-25,2026-08-01,https://data.mendeley.com/datasets/2rnnz5nz74/2,primary_quantity_resolved,50,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/2rnnz5nz74/2,1,0,"[{""count"": 50, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/2rnnz5nz74/2"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ddr,DDR: Diabetic Retinopathy Detection & Grading,fundus,fundus,0.3.0,2026-07-25,2026-08-01,https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC,primary_quantity_resolved,12522,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC,1,0,"[{""count"": 12522, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
deepdrid,DeepDRiD: Diabetic Retinopathy Grading and Image Quality Dataset,fundus,fundus|uwf_fundus,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/8248825,primary_quantity_resolved,2256,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/8248825,1,0,"[{""count"": 2256, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/8248825"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
deepeyenet,DeepEyeNet (DEN): Fundus Report Generation Dataset,fundus,fundus|text,0.3.0,2026-07-25,2026-08-01,https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation,primary_quantity_resolved,15709,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation,1,0,"[{""count"": 15709, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dme_vqa,Diabetic Macular Edema Visual Question Answering Dataset,multimodal,fundus|text,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/6784358,primary_quantity_resolved,13470,question_answer_pairs,"Train, validation, and test QA pairs",exact,derived_from_reported_components,https://zenodo.org/records/6784358,2,1,"[{""count"": 13470, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://zenodo.org/records/6784358"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Train, validation, and test QA pairs"", ""unit"": ""question_answer_pairs""}, {""count"": 679, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://zenodo.org/records/6784358"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Train, validation, and test images"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
dme_vqa_logical,DME VQA Dataset with Logical Relations,multimodal,fundus|text,0.3.0,2026-07-25,2026-08-01,https://zenodo.org/records/7777849,primary_quantity_resolved,13470,question_answer_pairs,DME VQA pairs with added logical relations,exact,official_source_description,https://zenodo.org/records/7777849,2,1,"[{""count"": 13470, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7777849"", ""exactness"": ""exact"", ""notes"": ""The source states that this is the same DME VQA dataset with logical relations added."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""DME VQA pairs with added logical relations"", ""unit"": ""question_answer_pairs""}, {""count"": 679, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7777849"", ""exactness"": ""exact"", ""notes"": ""These images overlap completely with dme_vqa."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Parent DME VQA images reused by this extension"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
